year,ic,key,description,amount
2018,64933911,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,64933911,3b,volby do Senátu Parlamentu ČR,0.0
2018,64933911,3c,volba prezidenta republiky,0.0
2018,64933911,3d,volby do zastupitelstev krajů,0.0
2018,64933911,3e,volby do zastupitelstev obcí,0.0
2018,64933911,3f,volby do Evropského parlamentu,0.0
2018,71339817,1,Mzdové výdaje,0.0
2018,71339817,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",13000.0
2018,71339817,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,71339817,3b,volby do Senátu Parlamentu ČR,0.0
2018,71339817,3c,volba prezidenta republiky,0.0
2018,71339817,3d,volby do zastupitelstev krajů,0.0
2018,71339817,3e,volby do zastupitelstev obcí,2533082.85
2018,71339817,3f,volby do Evropského parlamentu,0.0
2018,68210396,1,Mzdové výdaje,0.0
2018,68210396,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",7000.0
2018,68210396,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,68210396,3b,volby do Senátu Parlamentu ČR,0.0
2018,68210396,3c,volba prezidenta republiky,0.0
2018,68210396,3d,volby do zastupitelstev krajů,0.0
2018,68210396,3e,volby do zastupitelstev obcí,847000.0
2018,68210396,3f,volby do Evropského parlamentu,0.0
2018,27040097,1,Mzdové výdaje,0.0
2018,27040097,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6500.0
2018,27040097,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,27040097,3b,volby do Senátu Parlamentu ČR,0.0
2018,27040097,3c,volba prezidenta republiky,0.0
2018,27040097,3d,volby do zastupitelstev krajů,0.0
2018,27040097,3e,volby do zastupitelstev obcí,112712.0
2018,27040097,3f,volby do Evropského parlamentu,0.0
2018,03247686,1,Mzdové výdaje,0.0
2018,03247686,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",20368.32
2018,03247686,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,03247686,3b,volby do Senátu Parlamentu ČR,0.0
2018,03247686,3c,volba prezidenta republiky,0.0
2018,03247686,3d,volby do zastupitelstev krajů,0.0
2018,03247686,3e,volby do zastupitelstev obcí,13427.0
2018,03247686,3f,volby do Evropského parlamentu,0.0
2018,00409740,1,Mzdové výdaje,371785.0
2018,00409740,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",350.0
2018,00409740,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,00409740,3b,volby do Senátu Parlamentu ČR,411440.95
2018,00409740,3c,volba prezidenta republiky,0.0
2018,00409740,3d,volby do zastupitelstev krajů,0.0
2018,00409740,3e,volby do zastupitelstev obcí,8333389.73
2018,00409740,3f,volby do Evropského parlamentu,0.0
2018,68684011,1,Mzdové výdaje,0.0
2018,68684011,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",134.0
2018,68684011,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,68684011,3b,volby do Senátu Parlamentu ČR,0.0
2018,68684011,3c,volba prezidenta republiky,0.0
2018,68684011,3d,volby do zastupitelstev krajů,0.0
2018,68684011,3e,volby do zastupitelstev obcí,0.0
2018,68684011,3f,volby do Evropského parlamentu,0.0
2018,71443363,1,Mzdové výdaje,180707.0
2018,71443363,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",2000.0
2018,71443363,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,71443363,3b,volby do Senátu Parlamentu ČR,0.0
2018,71443363,3c,volba prezidenta republiky,0.0
2018,71443363,3d,volby do zastupitelstev krajů,0.0
2018,71443363,3e,volby do zastupitelstev obcí,778118.0
2018,71443363,3f,volby do Evropského parlamentu,0.0
2018,04756291,1,Mzdové výdaje,0.0
2018,04756291,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2018,04756291,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,04756291,3b,volby do Senátu Parlamentu ČR,0.0
2018,04756291,3c,volba prezidenta republiky,0.0
2018,04756291,3d,volby do zastupitelstev krajů,0.0
2018,04756291,3e,volby do zastupitelstev obcí,0.0
2018,04756291,3f,volby do Evropského parlamentu,0.0
2018,71443401,1,Mzdové výdaje,0.0
2018,71443401,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2018,71443401,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,71443401,3b,volby do Senátu Parlamentu ČR,0.0
2018,71443401,3c,volba prezidenta republiky,0.0
2018,71443401,3d,volby do zastupitelstev krajů,0.0
2018,71443401,3e,volby do zastupitelstev obcí,392706.0
2018,71443401,3f,volby do Evropského parlamentu,0.0
2018,07202059,1,Mzdové výdaje,0.0
2018,07202059,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2018,07202059,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,07202059,3b,volby do Senátu Parlamentu ČR,0.0
2018,07202059,3c,volba prezidenta republiky,0.0
2018,07202059,3d,volby do zastupitelstev krajů,0.0
2018,07202059,3e,volby do zastupitelstev obcí,58606.0
2018,07202059,3f,volby do Evropského parlamentu,0.0
2018,03136922,1,Mzdové výdaje,38100.0
2018,03136922,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6030.0
2018,03136922,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2018,03136922,3b,volby do Senátu Parlamentu ČR,0.0
2018,03136922,3c,volba prezidenta republiky,0.0
2018,03136922,3d,volby do zastupitelstev krajů,0.0
2018,03136922,3e,volby do zastupitelstev obcí,675632.0
2018,03136922,3f,volby do Evropského parlamentu,0.0
2019,05402450,1,Mzdové výdaje,0.0
2019,05402450,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6000.0
2019,05402450,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,05402450,3b,volby do Senátu Parlamentu ČR,0.0
2019,05402450,3c,volba prezidenta republiky,0.0
2019,05402450,3d,volby do zastupitelstev krajů,0.0
2019,05402450,3e,volby do zastupitelstev obcí,0.0
2019,05402450,3f,volby do Evropského parlamentu,0.0
2019,04627695,1,Mzdové výdaje,0.0
2019,04627695,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",9000.0
2019,04627695,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,04627695,3b,volby do Senátu Parlamentu ČR,0.0
2019,04627695,3c,volba prezidenta republiky,0.0
2019,04627695,3d,volby do zastupitelstev krajů,0.0
2019,04627695,3e,volby do zastupitelstev obcí,0.0
2019,04627695,3f,volby do Evropského parlamentu,279881.0
2019,71443339,1,Mzdové výdaje,18085433.58
2019,71443339,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",81882593.3
2019,71443339,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,71443339,3b,volby do Senátu Parlamentu ČR,362409.02
2019,71443339,3c,volba prezidenta republiky,0.0
2019,71443339,3d,volby do zastupitelstev krajů,0.0
2019,71443339,3e,volby do zastupitelstev obcí,45448.22
2019,71443339,3f,volby do Evropského parlamentu,32191434.2
2019,71443274,1,Mzdové výdaje,0.0
2019,71443274,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,71443274,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,71443274,3b,volby do Senátu Parlamentu ČR,0.0
2019,71443274,3c,volba prezidenta republiky,0.0
2019,71443274,3d,volby do zastupitelstev krajů,0.0
2019,71443274,3e,volby do zastupitelstev obcí,0.0
2019,71443274,3f,volby do Evropského parlamentu,19000.0
2019,07289731,1,Mzdové výdaje,0.0
2019,07289731,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,07289731,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07289731,3b,volby do Senátu Parlamentu ČR,0.0
2019,07289731,3c,volba prezidenta republiky,0.0
2019,07289731,3d,volby do zastupitelstev krajů,0.0
2019,07289731,3e,volby do zastupitelstev obcí,0.0
2019,07289731,3f,volby do Evropského parlamentu,0.0
2019,05989175,1,Mzdové výdaje,0.0
2019,05989175,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1050.0
2019,05989175,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,05989175,3b,volby do Senátu Parlamentu ČR,0.0
2019,05989175,3c,volba prezidenta republiky,0.0
2019,05989175,3d,volby do zastupitelstev krajů,0.0
2019,05989175,3e,volby do zastupitelstev obcí,0.0
2019,05989175,3f,volby do Evropského parlamentu,1294114.41
2019,26587840,1,Mzdové výdaje,0.0
2019,26587840,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4590.0
2019,26587840,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,26587840,3b,volby do Senátu Parlamentu ČR,0.0
2019,26587840,3c,volba prezidenta republiky,0.0
2019,26587840,3d,volby do zastupitelstev krajů,0.0
2019,26587840,3e,volby do zastupitelstev obcí,0.0
2019,26587840,3f,volby do Evropského parlamentu,0.0
2019,07204752,1,Mzdové výdaje,0.0
2019,07204752,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",19000.0
2019,07204752,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07204752,3b,volby do Senátu Parlamentu ČR,0.0
2019,07204752,3c,volba prezidenta republiky,0.0
2019,07204752,3d,volby do zastupitelstev krajů,0.0
2019,07204752,3e,volby do zastupitelstev obcí,0.0
2019,07204752,3f,volby do Evropského parlamentu,52999.0
2019,05103487,1,Mzdové výdaje,0.0
2019,05103487,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",10432.0
2019,05103487,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,05103487,3b,volby do Senátu Parlamentu ČR,0.0
2019,05103487,3c,volba prezidenta republiky,0.0
2019,05103487,3d,volby do zastupitelstev krajů,0.0
2019,05103487,3e,volby do zastupitelstev obcí,0.0
2019,05103487,3f,volby do Evropského parlamentu,0.0
2019,05754577,1,Mzdové výdaje,5000.0
2019,05754577,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",25251.0
2019,05754577,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,05754577,3b,volby do Senátu Parlamentu ČR,0.0
2019,05754577,3c,volba prezidenta republiky,0.0
2019,05754577,3d,volby do zastupitelstev krajů,0.0
2019,05754577,3e,volby do zastupitelstev obcí,0.0
2019,05754577,3f,volby do Evropského parlamentu,199253.79
2019,71443428,1,Mzdové výdaje,0.0
2019,71443428,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,71443428,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,71443428,3b,volby do Senátu Parlamentu ČR,0.0
2019,71443428,3c,volba prezidenta republiky,0.0
2019,71443428,3d,volby do zastupitelstev krajů,0.0
2019,71443428,3e,volby do zastupitelstev obcí,0.0
2019,71443428,3f,volby do Evropského parlamentu,0.0
2019,07290853,1,Mzdové výdaje,0.0
2019,07290853,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",36025.0
2019,07290853,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07290853,3b,volby do Senátu Parlamentu ČR,0.0
2019,07290853,3c,volba prezidenta republiky,0.0
2019,07290853,3d,volby do zastupitelstev krajů,0.0
2019,07290853,3e,volby do zastupitelstev obcí,4821.0
2019,07290853,3f,volby do Evropského parlamentu,0.0
2019,03094553,1,Mzdové výdaje,0.0
2019,03094553,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4840.0
2019,03094553,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,03094553,3b,volby do Senátu Parlamentu ČR,0.0
2019,03094553,3c,volba prezidenta republiky,0.0
2019,03094553,3d,volby do zastupitelstev krajů,0.0
2019,03094553,3e,volby do zastupitelstev obcí,0.0
2019,03094553,3f,volby do Evropského parlamentu,0.0
2019,00442721,1,Mzdové výdaje,0.0
2019,00442721,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1513969.08
2019,00442721,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,00442721,3b,volby do Senátu Parlamentu ČR,0.0
2019,00442721,3c,volba prezidenta republiky,0.0
2019,00442721,3d,volby do zastupitelstev krajů,0.0
2019,00442721,3e,volby do zastupitelstev obcí,0.0
2019,00442721,3f,volby do Evropského parlamentu,0.0
2019,71443207,1,Mzdové výdaje,0.0
2019,71443207,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6764.0
2019,71443207,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,71443207,3b,volby do Senátu Parlamentu ČR,0.0
2019,71443207,3c,volba prezidenta republiky,0.0
2019,71443207,3d,volby do zastupitelstev krajů,0.0
2019,71443207,3e,volby do zastupitelstev obcí,0.0
2019,71443207,3f,volby do Evropského parlamentu,0.0
2019,71443240,1,Mzdové výdaje,0.0
2019,71443240,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",30000.0
2019,71443240,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,71443240,3b,volby do Senátu Parlamentu ČR,22638.0
2019,71443240,3c,volba prezidenta republiky,0.0
2019,71443240,3d,volby do zastupitelstev krajů,0.0
2019,71443240,3e,volby do zastupitelstev obcí,0.0
2019,71443240,3f,volby do Evropského parlamentu,60059.0
2019,07972733,1,Mzdové výdaje,0.0
2019,07972733,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,07972733,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07972733,3b,volby do Senátu Parlamentu ČR,0.0
2019,07972733,3c,volba prezidenta republiky,0.0
2019,07972733,3d,volby do zastupitelstev krajů,0.0
2019,07972733,3e,volby do zastupitelstev obcí,0.0
2019,07972733,3f,volby do Evropského parlamentu,0.0
2019,07307977,1,Mzdové výdaje,0.0
2019,07307977,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",25174.0
2019,07307977,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07307977,3b,volby do Senátu Parlamentu ČR,0.0
2019,07307977,3c,volba prezidenta republiky,0.0
2019,07307977,3d,volby do zastupitelstev krajů,0.0
2019,07307977,3e,volby do zastupitelstev obcí,0.0
2019,07307977,3f,volby do Evropského parlamentu,0.0
2019,05391628,1,Mzdové výdaje,0.0
2019,05391628,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",26000.0
2019,05391628,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,05391628,3b,volby do Senátu Parlamentu ČR,0.0
2019,05391628,3c,volba prezidenta republiky,0.0
2019,05391628,3d,volby do zastupitelstev krajů,0.0
2019,05391628,3e,volby do zastupitelstev obcí,0.0
2019,05391628,3f,volby do Evropského parlamentu,0.0
2019,03168786,1,Mzdové výdaje,0.0
2019,03168786,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",4892.0
2019,03168786,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,03168786,3b,volby do Senátu Parlamentu ČR,0.0
2019,03168786,3c,volba prezidenta republiky,0.0
2019,03168786,3d,volby do zastupitelstev krajů,0.0
2019,03168786,3e,volby do zastupitelstev obcí,0.0
2019,03168786,3f,volby do Evropského parlamentu,0.0
2019,03204723,1,Mzdové výdaje,0.0
2019,03204723,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",49613.0
2019,03204723,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,03204723,3b,volby do Senátu Parlamentu ČR,0.0
2019,03204723,3c,volba prezidenta republiky,0.0
2019,03204723,3d,volby do zastupitelstev krajů,0.0
2019,03204723,3e,volby do zastupitelstev obcí,0.0
2019,03204723,3f,volby do Evropského parlamentu,50747.0
2019,02674831,1,Mzdové výdaje,0.0
2019,02674831,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",32895.0
2019,02674831,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,02674831,3b,volby do Senátu Parlamentu ČR,0.0
2019,02674831,3c,volba prezidenta republiky,0.0
2019,02674831,3d,volby do zastupitelstev krajů,0.0
2019,02674831,3e,volby do zastupitelstev obcí,0.0
2019,02674831,3f,volby do Evropského parlamentu,0.0
2019,07921331,1,Mzdové výdaje,0.0
2019,07921331,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",19500.0
2019,07921331,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07921331,3b,volby do Senátu Parlamentu ČR,0.0
2019,07921331,3c,volba prezidenta republiky,0.0
2019,07921331,3d,volby do zastupitelstev krajů,0.0
2019,07921331,3e,volby do zastupitelstev obcí,0.0
2019,07921331,3f,volby do Evropského parlamentu,4855266.06
2019,71443185,1,Mzdové výdaje,0.0
2019,71443185,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,71443185,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,71443185,3b,volby do Senátu Parlamentu ČR,0.0
2019,71443185,3c,volba prezidenta republiky,0.0
2019,71443185,3d,volby do zastupitelstev krajů,0.0
2019,71443185,3e,volby do zastupitelstev obcí,0.0
2019,71443185,3f,volby do Evropského parlamentu,0.0
2019,68321457,1,Mzdové výdaje,0.0
2019,68321457,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6000.0
2019,68321457,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,68321457,3b,volby do Senátu Parlamentu ČR,0.0
2019,68321457,3c,volba prezidenta republiky,0.0
2019,68321457,3d,volby do zastupitelstev krajů,0.0
2019,68321457,3e,volby do zastupitelstev obcí,0.0
2019,68321457,3f,volby do Evropského parlamentu,0.0
2019,03174531,1,Mzdové výdaje,0.0
2019,03174531,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",18000.0
2019,03174531,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,03174531,3b,volby do Senátu Parlamentu ČR,0.0
2019,03174531,3c,volba prezidenta republiky,0.0
2019,03174531,3d,volby do zastupitelstev krajů,0.0
2019,03174531,3e,volby do zastupitelstev obcí,0.0
2019,03174531,3f,volby do Evropského parlamentu,0.0
2019,27039145,1,Mzdové výdaje,0.0
2019,27039145,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",39711.84
2019,27039145,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,27039145,3b,volby do Senátu Parlamentu ČR,0.0
2019,27039145,3c,volba prezidenta republiky,0.0
2019,27039145,3d,volby do zastupitelstev krajů,0.0
2019,27039145,3e,volby do zastupitelstev obcí,0.0
2019,27039145,3f,volby do Evropského parlamentu,0.0
2019,26600218,1,Mzdové výdaje,0.0
2019,26600218,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,26600218,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,26600218,3b,volby do Senátu Parlamentu ČR,0.0
2019,26600218,3c,volba prezidenta republiky,0.0
2019,26600218,3d,volby do zastupitelstev krajů,0.0
2019,26600218,3e,volby do zastupitelstev obcí,0.0
2019,26600218,3f,volby do Evropského parlamentu,0.0
2019,07991070,1,Mzdové výdaje,0.0
2019,07991070,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",366439.67
2019,07991070,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,07991070,3b,volby do Senátu Parlamentu ČR,0.0
2019,07991070,3c,volba prezidenta republiky,0.0
2019,07991070,3d,volby do zastupitelstev krajů,0.0
2019,07991070,3e,volby do zastupitelstev obcí,0.0
2019,07991070,3f,volby do Evropského parlamentu,0.0
2019,71443312,1,Mzdové výdaje,0.0
2019,71443312,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2019,71443312,3a,volby do Poslanecké sněmovny Parlamentu ČR,31012.3
2019,71443312,3b,volby do Senátu Parlamentu ČR,0.0
2019,71443312,3c,volba prezidenta republiky,0.0
2019,71443312,3d,volby do zastupitelstev krajů,0.0
2019,71443312,3e,volby do zastupitelstev obcí,0.0
2019,71443312,3f,volby do Evropského parlamentu,0.0
2019,02733552,1,Mzdové výdaje,0.0
2019,02733552,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",37946.0
2019,02733552,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2019,02733552,3b,volby do Senátu Parlamentu ČR,0.0
