year,ic,key,description,amount
2019,03080935,5,"Dary, dědictví a bezúplatná plnění",0.0
2019,03080935,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,03080935,7,Úroky z vkladů,0.0
2019,03080935,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,03080935,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,03080935,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,03080935,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,71339698,1,Příjmy celkem,49753533.58
2019,71339698,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,9925320.0
2019,71339698,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),35200000.0
2019,71339698,4,Členské příspěvky,445519.0
2019,71339698,5,"Dary, dědictví a bezúplatná plnění",3503916.58
2019,71339698,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",437307.0
2019,71339698,7,Úroky z vkladů,241471.0
2019,71339698,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,71339698,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,71339698,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,71339698,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,03170624,1,Příjmy celkem,26501.58
2019,03170624,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,03170624,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,03170624,4,Členské příspěvky,21500.0
2019,03170624,5,"Dary, dědictví a bezúplatná plnění",5000.0
2019,03170624,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,03170624,7,Úroky z vkladů,1.58
2019,03170624,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,03170624,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,03170624,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,03170624,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,71443550,1,Příjmy celkem,2600.0
2019,71443550,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,71443550,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,71443550,4,Členské příspěvky,2600.0
2019,71443550,5,"Dary, dědictví a bezúplatná plnění",0.0
2019,71443550,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,71443550,7,Úroky z vkladů,0.0
2019,71443550,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,71443550,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,71443550,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,71443550,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,02885573,1,Příjmy celkem,24600.0
2019,02885573,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,02885573,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,02885573,4,Členské příspěvky,0.0
2019,02885573,5,"Dary, dědictví a bezúplatná plnění",24600.0
2019,02885573,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,02885573,7,Úroky z vkladů,0.0
2019,02885573,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,02885573,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,02885573,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,02885573,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,07283652,1,Příjmy celkem,0.0
2019,07283652,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,07283652,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,07283652,4,Členské příspěvky,0.0
2019,07283652,5,"Dary, dědictví a bezúplatná plnění",0.0
2019,07283652,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,07283652,7,Úroky z vkladů,0.0
2019,07283652,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,07283652,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,07283652,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,07283652,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,04756339,1,Příjmy celkem,0.0
2019,04756339,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,04756339,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,04756339,4,Členské příspěvky,0.0
2019,04756339,5,"Dary, dědictví a bezúplatná plnění",0.0
2019,04756339,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,04756339,7,Úroky z vkladů,0.0
2019,04756339,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,04756339,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,04756339,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,04756339,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,03204669,1,Příjmy celkem,309399.0
2019,03204669,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,03204669,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),250000.0
2019,03204669,4,Členské příspěvky,17000.0
2019,03204669,5,"Dary, dědictví a bezúplatná plnění",42399.0
2019,03204669,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,03204669,7,Úroky z vkladů,0.0
2019,03204669,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,03204669,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,03204669,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,03204669,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,71339809,1,Příjmy celkem,0.51
2019,71339809,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,71339809,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,71339809,4,Členské příspěvky,0.0
2019,71339809,5,"Dary, dědictví a bezúplatná plnění",0.0
2019,71339809,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,71339809,7,Úroky z vkladů,0.51
2019,71339809,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,71339809,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,71339809,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,71339809,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,27038131,1,Příjmy celkem,29000.0
2019,27038131,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,27038131,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,27038131,4,Členské příspěvky,29000.0
2019,27038131,5,"Dary, dědictví a bezúplatná plnění",0.0
2019,27038131,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,27038131,7,Úroky z vkladů,0.0
2019,27038131,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,27038131,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,27038131,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,27038131,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,03091805,1,Příjmy celkem,102005.91
2019,03091805,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,03091805,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,03091805,4,Členské příspěvky,0.0
2019,03091805,5,"Dary, dědictví a bezúplatná plnění",102000.0
2019,03091805,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2019,03091805,7,Úroky z vkladů,5.91
2019,03091805,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2019,03091805,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2019,03091805,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2019,03091805,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2019,03254763,1,Příjmy celkem,11150.0
2019,03254763,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2019,03254763,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2019,03254763,4,Členské příspěvky,11150.0
2019,03254763,5,"Dary, dědictví a bezúplatná plnění",0.0
